ObjectName,OrbitalRadius[km],Inclination[deg],RAAN[deg],Anomaly[deg]
STARLINK-36984,6840.78843803645,53.1574,174.5251,327.9283
STARLINK-37077,6840.84133695309,53.1571,175.051,257.5144
STARLINK-37003,6837.94976197814,53.1581,173.6489,118.5301
STARLINK-37034,6840.85961908975,53.1568,176.7592,279.015
STARLINK-37031,6840.84644024573,53.1574,175.0366,267.1512
STARLINK-37076,6840.84642538465,53.157,175.0682,280.3044
STARLINK-37078,6840.86372374493,53.1553,175.0172,263.2202
STARLINK-36886,6840.84733191112,53.1573,174.4894,293.1892
STARLINK-36905,6840.84813738244,53.1566,175.0004,265.0777
STARLINK-36668,6840.90635486153,53.1573,176.5287,95.382
STARLINK-36677,6840.78251156685,53.1562,176.7181,295.081
STARLINK-37052,6827.70139172154,53.1558,185.8079,277.9395
STARLINK-37035,6840.79918536813,53.1594,176.7057,317.3392
STARLINK-37032,6840.88425900223,53.1588,176.8145,251.7014
STARLINK-37082,6840.87360347606,53.157,176.8221,285.1939
STARLINK-37102,6840.95029149499,53.1592,173.8319,43.3357
STARLINK-36964,6840.93992699893,53.1581,176.7834,258.149
STARLINK-37061,6840.84852079876,53.1574,174.4092,284.9133
STARLINK-37079,6840.85297913199,53.1582,174.4911,279.0705
STARLINK-37006,6840.84273686527,53.1562,175.0526,279.1772
STARLINK-36305,6840.88023753936,53.1574,175.0945,282.531
STARLINK-37071,6840.64518394082,53.1564,175.0781,271.3606
STARLINK-37091,6840.8762755274,53.156,176.7569,276.4557
STARLINK-37098,6840.90884860773,53.1572,176.7086,273.2509
STARLINK-37090,6840.87799348837,53.1563,176.788,276.6446
STARLINK-37093,6840.8269960681,53.1565,176.7361,290.492
STARLINK-37058,6840.85692922131,53.1584,174.4584,278.7746
STARLINK-36986,6843.667166513,97.286,41.0019,275.762
STARLINK-37009,6843.54254369999,97.2866,41.0082,277.8885
STARLINK-36948,6843.70427151006,97.2857,41.011,268.1163
STARLINK-37119,6843.67864517619,97.2859,40.7588,262.6911
STARLINK-37120,6843.68048688428,97.2868,41.0178,261.5746
STARLINK-37117,6843.76637314841,97.2856,41.0227,267.4045
STARLINK-37116,6843.67854104087,97.2874,41.0254,258.4441
STARLINK-35854,6843.59312463897,97.2876,41.1239,256.8889
STARLINK-36272,6843.6612486829,97.2856,41.029,267.3395
STARLINK-37014,6843.64292997066,97.2854,41.0368,268.9912
STARLINK-37011,6843.63448025677,97.2859,40.9776,259.7495
STARLINK-37108,6843.6881453089,97.2858,40.7879,273.3721
STARLINK-37106,6843.67085586554,97.2861,40.7914,273.0601
STARLINK-37030,6843.66442330409,97.2856,40.7976,278.2757
STARLINK-37012,6843.66481306571,97.2856,40.7953,274.0287
STARLINK-37110,6843.68213222389,97.2853,40.9306,284.3893
STARLINK-37025,6843.66625607677,97.2876,41.1252,318.6714
STARLINK-36960,6843.63610176675,97.2873,41.1362,265.8516
STARLINK-37038,6843.65821985374,97.2877,41.1428,265.2075
STARLINK-37083,6843.65708329985,97.2873,41.14,260.5069
STARLINK-37050,6843.59279141639,97.2875,41.1444,264.3395
STARLINK-37081,6843.73202248489,97.2844,44.1064,40.8827
STARLINK-37100,6843.66971633112,97.2854,40.8938,264.8168
STARLINK-37104,6843.66461669726,97.2882,41.1551,263.2507
STARLINK-37027,6840.83935746066,53.158,198.4101,278.789
STARLINK-37132,6796.86430108388,53.1553,200.7918,277.1489
STARLINK-37101,6796.72666355602,53.1579,203.5999,302.5883
STARLINK-36963,6840.88200603117,53.1572,200.7423,277.4595
STARLINK-37127,6796.83687947793,53.1571,201.2985,284.3348
STARLINK-37095,6840.81035479131,53.1571,200.7294,273.9668
STARLINK-37097,6840.9397486598,53.1575,197.8269,207.9238
STARLINK-37096,6840.94849323576,53.1579,197.8713,153.7753
STARLINK-37092,6796.85412323711,53.1582,203.0265,267.2996
STARLINK-37094,6853.39457886468,53.1588,207.9451,284.1011
STARLINK-36356,6853.33843321445,53.1576,205.7067,268.5195
STARLINK-36345,6840.83888487934,53.1576,198.3261,276.0821
STARLINK-36310,6796.82934852854,53.1579,200.7382,287.4407
STARLINK-36247,6796.83004166748,53.1561,199.2025,275.2926
STARLINK-37043,6796.84614184312,53.1577,202.9961,272.8996
STARLINK-37044,6796.83429409334,53.155,199.1234,284.0965
STARLINK-36997,6853.32872936571,53.1572,205.7795,285.2995
STARLINK-37141,6796.83430579191,53.1558,199.1679,271.2448
STARLINK-37087,6796.81298231201,53.1589,201.4954,278.9331
STARLINK-36274,6853.29893130027,53.1566,205.7099,276.7129
STARLINK-37085,6804.05250981693,53.1561,198.0346,1.8929
STARLINK-37086,6796.84953736918,53.1564,199.3031,279.7222
STARLINK-37084,6796.72892421558,53.1558,200.8736,246.5285
STARLINK-37075,6796.7676277007,53.158,200.7211,277.7836
STARLINK-36333,6853.35438044478,53.1579,205.7509,282.2144
STARLINK-36745,6840.85112149226,53.1575,198.5362,275.8315
STARLINK-36890,6853.36126575958,53.1563,205.6578,283.7458
STARLINK-36323,6796.81490963654,53.1581,200.7803,277.4856
STARLINK-37056,6796.83197485337,53.1557,199.0949,273.0864
STARLINK-37162,6840.86759954375,53.159,228.1088,270.8967
STARLINK-37156,6840.83738985849,53.1586,227.7511,276.4319
STARLINK-37163,6840.82557535861,53.1574,226.1802,278.6698
STARLINK-37133,6840.60776970278,53.1593,227.788,290.9772
STARLINK-37042,6840.88005623186,53.1578,226.3326,270.5072
STARLINK-37103,6840.83671516744,53.1582,225.6647,296.922
STARLINK-36999,6840.86809293571,53.158,227.7923,282.78
STARLINK-36962,6840.83948823789,53.1575,227.8524,272.2342
STARLINK-37028,6840.83002176566,53.1588,227.7104,276.9446
STARLINK-37029,6840.89385644193,53.1577,227.9501,276.373
STARLINK-36974,6840.82668695969,53.1583,228.4082,283.9784
STARLINK-37019,6840.76730609975,53.1577,226.1914,275.2738
STARLINK-37129,6840.85825780793,53.1588,226.3091,311.5348
STARLINK-37123,6840.85964881207,53.1593,226.2633,281.5486
STARLINK-37125,6840.83986868079,53.1587,228.0786,279.2556
STARLINK-36989,6840.82840786173,53.1575,226.1855,273.5604
STARLINK-36982,6840.85001285347,53.1574,228.0479,265.1924
STARLINK-36934,6840.83575514477,53.1589,228.0706,263.529
STARLINK-37070,6840.8490766039,53.1576,227.8203,277.1078
STARLINK-37134,6840.84976615911,53.1597,227.8219,274.8018
STARLINK-37160,6840.84201758971,53.1568,226.1179,262.6402
STARLINK-37124,6840.82466289495,53.1582,229.9877,291.873
STARLINK-37159,6840.84678502298,53.1569,230.1889,263.401
STARLINK-36725,6840.84466880469,53.1588,230.0284,262.4397
STARLINK-36998,6840.83592753272,53.1571,227.9021,274.8153
STARLINK-37165,6840.77375563275,53.158,227.8617,275.8137
STARLINK-37016,6840.86664248249,53.1566,226.3223,266.7085
STARLINK-37010,6840.86156590227,53.1596,226.2755,278.545
STARLINK-37151,6840.92589471681,53.1576,226.23,277.5971
STARLINK-37107,6800.25406890372,97.2837,292.6613,203.5379
STARLINK-37147,6801.69071692014,97.2821,292.6597,263.4668
STARLINK-37142,6838.7473353837,97.2853,292.7613,244.2063
STARLINK-37115,6843.63655697981,97.2864,292.6582,40.8438
STARLINK-36355,6811.21856816925,97.286,292.5663,148.1259
STARLINK-37118,6822.27872859184,97.2863,292.6404,354.4136
STARLINK-36875,6843.60888730364,97.2864,292.6761,39.0617
STARLINK-37099,6842.26377326523,97.2858,292.6695,35.2965
STARLINK-37007,6814.68835990394,97.2861,292.6912,81.4707
STARLINK-36300,6843.65181707464,97.2858,292.7081,142.544
STARLINK-36849,6822.48960159133,97.2866,292.6345,301.219
STARLINK-36277,6843.70317064091,97.2856,291.7042,284.4472
STARLINK-36307,6819.0846424022,97.2856,292.6822,73.2245
STARLINK-36264,6843.62279946285,97.2857,292.7467,199.407
STARLINK-37138,6833.23605157209,97.2861,292.5695,189.2395
STARLINK-37149,6833.18174351013,97.2848,292.742,163.7523
STARLINK-37148,6797.12774216653,97.284,290.1794,287.0902
STARLINK-37140,6843.59272298675,97.2865,292.6841,87.901
STARLINK-36854,6843.749267684,97.2863,292.7232,145.0148
STARLINK-36815,6797.14325033537,97.2822,292.6607,285.4463
STARLINK-37155,6843.59956000809,97.2862,292.716,161.0811
STARLINK-37150,6797.16471095559,97.2827,292.6318,265.187
STARLINK-37154,6799.62136725692,97.2848,292.6039,277.1816
STARLINK-37139,6843.70109684265,97.2861,292.6878,61.1416
STARLINK-37113,6824.31559234444,97.2852,292.6281,274.3053
STARLINK-36987,6853.33936777154,53.1596,257.9455,282.9274
STARLINK-37088,6840.82937382622,53.1597,251.7639,284.8383
STARLINK-36983,6840.81801410546,53.1591,253.5308,255.4029
STARLINK-37164,6853.28727491071,53.1591,258.3964,272.4218
STARLINK-36309,6840.80013943363,53.1602,254.0564,272.2921
STARLINK-37206,6853.36259743998,53.1604,258.2656,273.6644
STARLINK-37199,6853.3422938629,53.159,256.0397,293.4369
STARLINK-36245,6853.34494227685,53.1592,258.3741,269.8486
STARLINK-37204,6840.80546853458,53.1574,251.6223,276.4183
STARLINK-37001,6853.39387718625,53.1602,258.3567,271.3463
STARLINK-36932,6840.87532737985,53.1596,251.9894,43.7734
STARLINK-37205,6853.32133356314,53.1576,256.7064,259.3077
STARLINK-37180,6840.82284985732,53.1601,253.9689,271.4576
STARLINK-37191,6853.36597441716,53.1582,258.4789,267.4946
STARLINK-37217,6840.83888487934,53.159,250.1763,263.0048
STARLINK-37143,6853.36203311793,53.1581,258.434,281.1356
STARLINK-36237,6840.8377703011,53.1576,251.6414,243.9289
STARLINK-36254,6840.83054487285,53.1589,253.3717,265.2124
STARLINK-37200,6853.33147331207,53.1587,258.1813,262.7989
STARLINK-37185,6840.84358989066,53.1588,251.8737,92.2212
STARLINK-37181,6840.81837374006,53.1601,253.9292,259.3107
STARLINK-37192,6840.82617574203,53.1579,251.8264,128.0032
STARLINK-37158,6840.80411916839,53.16,254.0694,264.4358
STARLINK-36380,6855.86155993704,53.159,259.0944,277.1676
STARLINK-37214,6840.89156185124,53.1591,253.3631,277.9866
STARLINK-37169,6840.80423805525,53.1597,254.0156,277.525
STARLINK-37136,6853.35216197974,53.1582,258.2125,273.4636
STARLINK-37182,6840.81862934815,53.1611,251.7796,284.1905
STARLINK-37183,6853.31719526649,53.1589,257.8869,262.7076
STARLINK-36296,6797.32528927212,97.286,310.5588,146.6536
STARLINK-37111,6843.71657152145,97.2859,308.144,262.4306
STARLINK-36946,6843.65324222724,97.2844,308.2561,273.275
STARLINK-37121,6843.6968570161,97.2857,308.135,276.6277
STARLINK-37137,6843.69898436685,97.2854,308.2599,231.8707
STARLINK-37128,6843.65415563441,97.289,308.1591,187.7899
STARLINK-37198,6843.69476834607,97.2862,308.2744,262.6302
STARLINK-37223,6843.69070407248,97.287,308.1605,252.1537
STARLINK-37203,6843.700344087,97.2859,308.2526,260.0641
STARLINK-37197,6843.67929081523,97.2856,308.2618,301.9289
STARLINK-37193,6797.19389673492,97.2842,310.8526,275.5394
STARLINK-37216,6843.70690764718,97.2858,308.1538,262.9862
STARLINK-37215,6843.68327473878,97.2854,308.1558,140.0736
STARLINK-37184,6843.61256170152,97.285,308.1786,62.5203
STARLINK-37157,6843.70157586908,97.2852,308.2756,264.5176
STARLINK-37172,6843.70203406836,97.2859,308.1383,265.501
STARLINK-37190,6843.6910045786,97.2857,308.2642,286.6034
STARLINK-37194,6843.67953776477,97.2856,308.1682,266.5091
STARLINK-37220,6843.69253388744,97.2848,308.1575,265.5587
STARLINK-37187,6843.70016854323,97.2856,308.2798,267.2815
STARLINK-36235,6843.62694991754,97.2861,308.1786,276.2267
STARLINK-37175,6843.70335808616,97.2856,308.1422,266.6772
STARLINK-36360,6843.6798828991,97.2885,308.1728,229.6503
STARLINK-37218,6722.09220773871,97.2839,309.5926,283.8716
STARLINK-37188,6843.75191576595,97.2864,308.2752,348.4361
STARLINK-37262,6840.78280580952,53.1584,30.2325,281.5008
STARLINK-36292,6840.82096846053,53.1586,35.7689,257.1918
STARLINK-37260,6840.82808983657,53.1587,33.9186,262.4313
STARLINK-37280,6840.87629633315,53.1598,29.896,84.2971
STARLINK-37286,6840.8297958785,53.1599,29.6374,263.028
STARLINK-36250,6840.82771236751,53.1596,35.4971,247.4745
STARLINK-37251,6840.97082740195,53.1601,36.1041,275.0833
STARLINK-36293,6840.84079303836,53.1601,36.0535,274.4218
STARLINK-36290,6840.90188455222,53.159,35.5278,276.2319
STARLINK-36298,6837.87608247741,53.1599,36.0247,278.7651
STARLINK-36857,6840.81776444179,53.1592,35.577,276.8646
STARLINK-36326,6840.80317699018,53.1598,35.6172,287.8512
STARLINK-37126,6840.82208303193,53.1604,35.5502,262.2306
STARLINK-36347,6853.32863382029,53.1595,37.6278,272.8742
STARLINK-36322,6840.85713430511,53.1598,35.9256,265.1804
STARLINK-37208,6840.8254683596,53.1596,35.4774,263.1613
STARLINK-36302,6840.83025359724,53.1609,35.9745,264.9514
STARLINK-36311,6840.80936505612,53.1599,35.9596,283.3309
STARLINK-37178,6796.77247956682,53.1601,34.7477,271.3897
STARLINK-37248,6840.77919465165,53.1607,33.753,299.0314
STARLINK-37241,6843.56771058292,53.1591,37.8599,80.9485
STARLINK-37244,6840.86459163806,53.1593,36.0383,283.5117
STARLINK-36285,6853.37228647939,53.1587,37.6761,272.3295
STARLINK-36294,6853.32164707071,53.1586,37.9616,312.594
STARLINK-36249,6840.81071739708,53.1605,36.0305,285.3947
STARLINK-36252,6840.77619873171,53.1607,35.9805,295.6724
STARLINK-36299,6840.82113787535,53.16,35.9971,280.6696
STARLINK-37234,6796.87079386811,53.1597,34.7495,296.7853
STARLINK-37173,6796.8399269593,53.1593,34.7312,276.751
STARLINK-37326,6840.81203110037,53.1597,271.6505,254.1373
STARLINK-36308,6840.82425570443,53.1593,271.9406,259.1221
STARLINK-37263,6840.82714765012,53.1597,271.6129,269.8603
STARLINK-37289,6840.81689656352,53.1597,271.6279,246.0398
STARLINK-37290,6840.85769902869,53.1582,271.584,288.1271
STARLINK-37245,6840.82413087231,53.1591,271.556,292.2581
STARLINK-37145,6841.24979988436,53.1594,271.5844,252.6357
STARLINK-36204,6840.83491103844,53.1594,271.547,274.9312
STARLINK-36304,6840.79884951338,53.1601,271.5223,272.6373
STARLINK-37288,6840.98970190597,53.1597,271.504,295.4031
STARLINK-37295,6840.80842287611,53.1596,271.5338,260.6264
STARLINK-37254,6840.85309207653,53.1597,271.4623,283.5797
STARLINK-37255,6840.85736019453,53.1597,271.4522,270.0162
STARLINK-37146,6841.0297965403,53.1598,271.4712,277.0571
STARLINK-37144,6840.85062810336,53.1606,271.414,278.0427
STARLINK-37210,6840.84358691845,53.1596,271.4313,273.1663
STARLINK-37227,6840.82284688513,53.1603,271.4131,250.8338
STARLINK-37294,6840.83525878644,53.1612,271.3987,275.8278
STARLINK-37291,6840.82166692522,53.1608,271.3832,262.7595
STARLINK-37114,6840.80408350233,53.1609,271.3656,263.6325
STARLINK-37233,6840.84707927257,53.1598,271.3143,216.0014
STARLINK-36238,6840.81690845226,53.1612,271.3555,269.3193
STARLINK-37008,6840.95117724955,53.1602,271.0054,310.0408
STARLINK-37161,6840.85865311459,53.1608,270.9962,290.1742
STARLINK-37212,6840.86379210637,53.1602,270.9901,283.3962
STARLINK-37261,6840.83897107341,53.1609,271.2692,284.7298
STARLINK-37283,6841.00369884664,53.1596,271.9762,260.0354
STARLINK-37256,6840.82235350133,53.1599,270.9848,268.9371
STARLINK-37228,6840.8195388376,53.1593,271.6716,257.4846
STARLINK-37135,6843.68605962082,97.2848,5.2323,279.7254
STARLINK-37189,6843.65165938556,97.2835,4.8925,257.5933
STARLINK-37130,6843.5109864992,97.2849,5.142,256.5975
STARLINK-37131,6843.67943958001,97.2853,5.1381,264.0712
STARLINK-37253,6843.62128804435,97.286,5.2711,264.9918
STARLINK-37246,6843.6528316404,97.2826,5.0182,254.9185
STARLINK-37243,6843.71750280177,97.2843,5.2571,273.8841
STARLINK-37250,6843.69375078945,97.2842,5.1369,267.6776
STARLINK-37105,6843.67094512413,97.2859,5.3278,266.3452
STARLINK-37177,6843.68426848909,97.2859,5.2464,276.6799
STARLINK-36386,6843.58962580386,97.2834,4.9032,244.3925
STARLINK-36187,6843.67706827041,97.2855,5.2831,261.6969
STARLINK-37170,6843.6580829912,97.2846,5.2478,265.9526
STARLINK-37176,6843.73865455431,97.2857,5.2749,312.4092
STARLINK-37152,6843.66340873403,97.286,5.2493,266.2282
STARLINK-37186,6843.68499446261,97.2838,5.1474,270.2029
STARLINK-37179,6843.67824946201,97.2848,4.9992,263.0002
STARLINK-37226,6843.63046665181,97.2844,4.9164,280.3552
STARLINK-37211,6843.69453627172,97.287,5.283,270.7901
STARLINK-37269,6843.74398640462,97.2844,4.9064,286.8446
STARLINK-37252,6843.68710097701,97.2844,4.9048,276.8046
STARLINK-37284,6843.71559858675,97.284,4.9005,270.6979
STARLINK-37231,6843.66875531421,97.2841,5.303,267.3853
STARLINK-37249,6843.66702667474,97.2847,5.2646,268.3326
STARLINK-37285,6797.18204746964,97.2844,5.6665,279.234
STARLINK-37195,6843.64575646528,97.2856,37.1281,277.9057
STARLINK-37222,6843.66219482079,97.2837,37.1358,273.7443
STARLINK-37153,6843.65930880372,97.2867,37.1352,267.2306
STARLINK-37171,6843.7577653583,97.2859,36.8861,249.3286
STARLINK-37109,6843.66067742999,97.2867,37.146,264.0864
STARLINK-36295,6843.67331047785,97.2847,37.1458,262.711
STARLINK-37221,6843.68179601517,97.2848,36.92,266.8677
STARLINK-37302,6843.62390922539,97.2856,37.1552,261.4219
STARLINK-37298,6843.66743428842,97.2867,37.1538,271.3002
STARLINK-37224,6843.66955566573,97.2863,37.1581,255.8724
STARLINK-37296,6843.67495878844,97.2865,37.1609,260.7711
STARLINK-37316,6843.66910937303,97.2846,36.911,267.6876
STARLINK-36672,6843.66231680715,97.2854,37.1685,266.0976
STARLINK-36669,6843.65420918924,97.2851,37.175,266.9484
STARLINK-37312,6843.66169497432,97.2851,36.9373,276.0178
STARLINK-36168,6843.65416456022,97.2853,36.9288,286.9688
STARLINK-37122,6843.6687939929,97.285,36.9288,272.1463
STARLINK-37310,6843.67554194549,97.2851,36.9319,272.1445
STARLINK-37306,6843.58931340808,97.2854,36.9429,272.3041
STARLINK-37307,6843.67966867778,97.2853,36.9398,270.5238
STARLINK-37300,6843.65409315378,97.2872,37.281,265.048
STARLINK-37304,6843.66559853968,97.2879,37.276,263.7685
STARLINK-37287,6843.65154930075,97.2874,37.2726,262.9108
STARLINK-36278,6728.28691004544,97.285,39.669,284.2706
STARLINK-37213,6843.58093526422,97.2867,37.2661,266.5901
STARLINK-37358,6840.78897005216,53.1594,303.4152,265.0693
STARLINK-37334,6840.73938603869,53.1599,302.1842,266.1451
STARLINK-36955,6840.81182007559,53.1593,303.384,291.5066
STARLINK-36275,6840.7877098587,53.1607,303.3904,275.0645
STARLINK-36271,6840.83408773779,53.1605,303.3654,279.2639
STARLINK-37356,6840.79506000463,53.1607,303.3528,281.9026
STARLINK-35369,6837.79357246206,53.1611,303.3552,282.1484
STARLINK-37319,6840.79390383399,53.1616,303.3137,287.2386
STARLINK-37112,6840.71730638801,53.1605,303.333,277.5871
STARLINK-37340,6840.81177846508,53.1605,302.0919,265.3348
STARLINK-37303,6840.76596864089,53.1611,303.2824,256.2136
STARLINK-36859,6840.81437615148,53.1604,303.2681,260.0109
STARLINK-37320,6840.92569260016,53.1602,301.9651,6.0629
STARLINK-37318,6840.9058406567,53.16,301.9423,7.1468
STARLINK-37305,6840.84715357802,53.162,303.2218,270.7651
STARLINK-37225,6840.80258255615,53.1609,303.2176,266.5697
STARLINK-37322,6840.79813322152,53.1607,303.1954,274.3124
STARLINK-36337,6840.89575869474,53.1596,301.8589,57.6972
STARLINK-36685,6840.89067611597,53.1592,301.8204,64.348
STARLINK-36684,6840.82309357707,53.1615,303.154,285.1042
STARLINK-36686,6840.83157028211,53.1602,303.1313,227.0027
STARLINK-36681,6840.81604354645,53.1599,302.7908,251.9066
STARLINK-36680,6840.85670630415,53.1601,302.8094,289.7289
STARLINK-37271,6840.81091653306,53.1598,302.7957,252.8006
STARLINK-37273,6840.82277852472,53.1595,303.1523,271.8325
STARLINK-37274,6840.92478604772,53.1583,301.6539,153.8602
STARLINK-37275,6837.81233599055,53.159,302.7696,274.4551
STARLINK-37272,6840.80037720702,53.1598,302.7546,265.7309
STARLINK-37270,6840.80951960934,53.1594,302.7455,245.569
STARLINK-37242,6843.68464337703,97.2862,29.4059,260.0697
STARLINK-37264,6843.75371586806,97.2867,29.3803,259.5919
STARLINK-37230,6843.63864560543,97.2845,29.1679,267.0149
STARLINK-37202,6843.64574456424,97.286,29.3769,268.4565
STARLINK-37167,6843.6630070715,97.2856,29.3739,263.8302
STARLINK-37278,6843.67947528356,97.2845,29.2021,264.2442
STARLINK-37349,6843.77345161068,97.2844,29.1848,266.3973
STARLINK-37339,6843.65475068811,97.2841,29.1878,283.677
STARLINK-37327,6843.68002571331,97.2869,29.3885,271.1393
STARLINK-37348,6843.67843988086,97.2862,29.4004,274.3084
STARLINK-37331,6843.68472073487,97.2839,29.3915,264.6842
STARLINK-37338,6843.59143472485,97.2841,29.1475,228.9035
STARLINK-37314,6843.67699091279,97.2859,29.4126,261.3407
STARLINK-36314,6843.6786392256,97.2861,29.3847,274.7109
STARLINK-37351,6843.67567583361,97.2855,29.4103,264.8522
STARLINK-37354,6843.64166846242,97.2851,29.5163,265.2689
STARLINK-37344,6843.66947830833,97.2841,29.168,267.2477
STARLINK-37267,6843.68650294097,97.2867,29.5175,256.9128
STARLINK-37347,6843.6845779204,97.2854,29.4169,265.0645
STARLINK-37268,6843.76028253159,97.2844,29.1888,275.6696
STARLINK-37325,6843.66749974464,97.2856,29.3916,262.2833
STARLINK-37324,6843.66195679865,97.2851,29.1817,268.506
STARLINK-37350,6843.67359610561,97.2865,28.4559,260.7132
STARLINK-37277,6843.66723196921,97.2846,29.3642,260.7297
STARLINK-37342,6843.68123963446,97.2842,29.1744,261.7999
